,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
3510,"RT @voxdotcom: The estimated crowd at President Trump's #inauguration yesterday: 250,000 

At #WomensMarch today: 500,000+. https://t.co/XJ…",FALSE,0,NA,2/6/2017 0:56,FALSE,NA,8.28E+17,NA,Twitter Web Client,rosarate1986,6142,TRUE,FALSE,NA,NA
3511,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2/6/2017 0:55,FALSE,NA,8.28E+17,NA,Twitter Web Client,tWysSwyVlNLmuHe,9324,TRUE,FALSE,NA,NA
3512,"RT @MatPatGT: Ladies and gentlemen, the 45th President of the United States.
#Inauguration https://t.co/Y0zgLqtNIg",FALSE,0,NA,2/6/2017 0:55,FALSE,NA,8.28E+17,NA,Twitter for iPhone,TurkTron197666,3134,TRUE,FALSE,NA,NA
3513,"RT @realDonaldTrump: Thank you for a wonderful evening in Washington, D.C. #Inauguration https://t.co/a6xpFQTHj5",FALSE,0,NA,2/6/2017 0:54,FALSE,NA,8.28E+17,NA,Twitter Web Client,billywaters15,21249,TRUE,FALSE,NA,NA
3514,"RT @VanessaMonet702: It's cold, raining and I'm sick of watching the #Inauguration 
...What's good to watch?",FALSE,0,NA,2/6/2017 0:54,FALSE,NA,8.28E+17,NA,Twitter for Android,bagg_fu,1,TRUE,FALSE,NA,NA
3515,"RT @jerseyferretti: If the #Inauguration has you down, I've got a stand up show this Saturday Jan 20th @ 5pm at @GothamComedy. PM me if you…",FALSE,0,NA,2/6/2017 0:53,FALSE,NA,8.28E+17,NA,Twitter for iPad,eugene_warmoth,1,TRUE,FALSE,NA,NA
3516,"RT @RealMrBankshot: NOW That's What I Call Music 45:
Donald Trump Edition <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #JustJokes #DonaldTrump #Inauguration #CThaGod https://t.co/R…",FALSE,0,NA,2/6/2017 0:52,FALSE,NA,8.28E+17,NA,Twitter for iPhone,kingpulliam,50,TRUE,FALSE,NA,NA
3517,RT @trustnorminah: This is the best thing I've seen. #Inauguration https://t.co/91P0OD4SWn,FALSE,0,NA,2/6/2017 0:52,FALSE,NA,8.28E+17,NA,Twitter for iPhone,goddess_fab,66220,TRUE,FALSE,NA,NA
3518,RT @trustnorminah: This is the best thing I've seen. #Inauguration https://t.co/91P0OD4SWn,FALSE,0,NA,2/6/2017 0:52,FALSE,NA,8.28E+17,NA,Twitter for Android,miguelmachadoo,66220,TRUE,FALSE,NA,NA
3519,"RT @JahovasWitniss: Wait... what!?

#Inauguration https://t.co/zs8rx1MjMc",FALSE,0,NA,2/6/2017 0:52,FALSE,NA,8.28E+17,NA,Twitter Web Client,zX3GZYH7Ea5FKhx,89784,TRUE,FALSE,NA,NA
3520,"RT @TheFuckingCat: Quick, someone say the safe word!! Come on you fucking Americans!! WHAT IS THE FUCKING SAFE WORD!!!! #Inauguration",FALSE,0,NA,2/6/2017 0:51,FALSE,NA,8.28E+17,NA,Twitter for iPad,sarahcycles,110,TRUE,FALSE,NA,NA
3521,RT @trustnorminah: This is the best thing I've seen. #Inauguration https://t.co/91P0OD4SWn,FALSE,0,NA,2/6/2017 0:51,FALSE,NA,8.28E+17,NA,Twitter for Android,Marcela84700002,66220,TRUE,FALSE,NA,NA
3522,"Wouldn't it be #tremendous if @potus bought a #halftime ad spot to #prove the size of his #inauguration crowd once and for all?
#superbowl",FALSE,1,NA,2/6/2017 0:51,FALSE,NA,8.28E+17,NA,Facebook,you_are_a_twit,0,FALSE,FALSE,NA,NA
3523,"Wouldn't it be #tremendous if @potus bought a #halftime ad spot to #prove the size of his #inauguration crowd once and for all?
#superbowl",FALSE,1,NA,2/6/2017 0:51,FALSE,NA,8.28E+17,NA,Twitter for Android,search4chin,0,FALSE,FALSE,NA,NA
3524,RT @trustnorminah: This is the best thing I've seen. #Inauguration https://t.co/91P0OD4SWn,FALSE,0,NA,2/6/2017 0:50,FALSE,NA,8.28E+17,NA,Twitter for Android,ines_silva231,66220,TRUE,FALSE,NA,NA
3525,RT @trustnorminah: This is the best thing I've seen. #Inauguration https://t.co/91P0OD4SWn,FALSE,0,NA,2/6/2017 0:50,FALSE,NA,8.28E+17,NA,Twitter for Android,nosleeptoobad,66220,TRUE,FALSE,NA,NA
3526,RT @ThePatriot143: BREAKING : ISIS=&gt;&gt;Judge Who Blocked Trump’s “Travel Ban” Gives FREE LEGAL HELP to Refugees #INauguration #SuperBowl  htt…,FALSE,0,NA,2/6/2017 0:49,FALSE,NA,8.28E+17,NA,Twitter for iPhone,anitalc76,192,TRUE,FALSE,NA,NA
3527,RT @trustnorminah: This is the best thing I've seen. #Inauguration https://t.co/91P0OD4SWn,FALSE,0,NA,2/6/2017 0:49,FALSE,NA,8.28E+17,NA,Twitter for Android,GonAkaResende,66220,TRUE,FALSE,NA,NA
3528,RT @SexyNatG: Who's watching the #Inauguration? <ed><U+00A0><U+00BD><ed><U+00B9><U+008B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> https://t.co/szXbwW0wWZ,FALSE,0,NA,2/6/2017 0:48,FALSE,NA,8.28E+17,NA,Twitter for Android,cassz_omar,182,TRUE,FALSE,NA,NA
3529,RT @trustnorminah: This is the best thing I've seen. #Inauguration https://t.co/91P0OD4SWn,FALSE,0,NA,2/6/2017 0:48,FALSE,NA,8.28E+17,NA,Twitter for iPhone,carolsofiams,66220,TRUE,FALSE,NA,NA
3530,What #DISRUPTJ20 Has Up Their Sleeve For Trump &amp; His People https://t.co/pW3blDXWP8 #trump #inauguration #disruption,FALSE,0,NA,2/6/2017 0:46,FALSE,NA,8.28E+17,NA,Colin's Autotweeterpro5.3,Col_Connaughton,0,FALSE,FALSE,NA,NA
3531,"RT @Thomas1774Paine: Meanwhile, the media-whisperer house trains the MSM. #Inauguration #InauguralBall https://t.co/o3T0bl1YIx",FALSE,0,NA,2/6/2017 0:45,FALSE,NA,8.28E+17,NA,Twitter Web Client,lJPi94I5ijScsLI,583,TRUE,FALSE,NA,NA
3532,RT @ThePatriot143: LA Times: 'The ISIS No Free Speech Movement At Berkeley' - #SuperBowl #INauguration https://t.co/uvqkJuqZ4Y https://t.co…,FALSE,0,NA,2/6/2017 0:45,FALSE,NA,8.28E+17,NA,Twitter for iPhone,GrammerSherry,50,TRUE,FALSE,NA,NA
3533,RT @ThePatriot143: BREAKING : ISIS=&gt;&gt;Judge Who Blocked Trump’s “Travel Ban” Gives FREE LEGAL HELP to Refugees #INauguration #SuperBowl  htt…,FALSE,0,NA,2/6/2017 0:45,FALSE,NA,8.28E+17,NA,Twitter for iPad,Ileanarig,192,TRUE,FALSE,NA,NA
3534,RT @Jezebel: Donald Trump plagiarized Bane in his #inauguration speech: https://t.co/Vt3tISj9s9 https://t.co/sSjkx7vcRJ,FALSE,0,NA,2/6/2017 0:44,FALSE,NA,8.28E+17,NA,Twitter Web Client,JC2009USA,15562,TRUE,FALSE,NA,NA
3535,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2/6/2017 0:44,FALSE,NA,8.28E+17,NA,Twitter for iPhone,IowaWizards,405,TRUE,FALSE,NA,NA
3536,RT @pnehlen: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/6YLE7zM5b8,FALSE,0,NA,2/6/2017 0:43,FALSE,NA,8.28E+17,NA,Mobile Web (M5),AnotherRunner1,938,TRUE,FALSE,NA,NA
3537,RT @CTFleaMarkets: Everyone should pick your home state &amp; look up who these violent #protesters are .. #MAGA #MASA #Snowflake #Inauguration…,FALSE,0,NA,2/6/2017 0:43,FALSE,NA,8.28E+17,NA,Twitter for iPhone,Crystalkknight,1,TRUE,FALSE,NA,NA
3538,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2/6/2017 0:43,FALSE,NA,8.28E+17,NA,Twitter Web Client,sylvia_esme,9324,TRUE,FALSE,NA,NA
3539,RT @itsjackhess: This is the hardest thing I've ever had to watch #Inauguration https://t.co/igLYFoy0gi,FALSE,0,NA,2/6/2017 0:43,FALSE,NA,8.28E+17,NA,Twitter for iPhone,RichardNava1,1135,TRUE,FALSE,NA,NA
3540,RT @mabasotf: Obama 2009 vs Trump 2017 #Inauguration turn up https://t.co/3J9exieI2e,FALSE,0,NA,2/6/2017 0:42,FALSE,NA,8.28E+17,NA,Twitter for iPhone,LedranSamuel,973,TRUE,FALSE,NA,NA
3541,RT @workwthecoach: #Inauguration not trying to be a jerk.. but the fact that Obama was the one to help the new First Lady up the stairs and…,FALSE,0,NA,2/6/2017 0:42,FALSE,NA,8.28E+17,NA,Twitter Web Client,JC2009USA,9558,TRUE,FALSE,NA,NA
3542,"RT @TEN_GOP: RT if you also think these people are directly responsible for inciting violence in DC. 
#Inauguration https://t.co/fJo9YeZ82t",FALSE,0,NA,2/6/2017 0:42,FALSE,NA,8.28E+17,NA,Twitter for Android,realBethNeale,5050,TRUE,FALSE,NA,NA
3543,"RT @TEN_GOP: RT if you also think these people are directly responsible for inciting violence in DC. 
#Inauguration https://t.co/fJo9YeZ82t",FALSE,0,NA,2/6/2017 0:41,FALSE,NA,8.28E+17,NA,Twitter for Android,amprolife,5050,TRUE,FALSE,NA,NA
3544,RT @ThePatriot143: This Viral Video Totally Exposes Clinton and Obama as HYPOCRITES #Inauguration https://t.co/3PDdLQgrkY,FALSE,0,NA,2/6/2017 0:41,FALSE,NA,8.28E+17,NA,Twitter for Android,71ss396,218,TRUE,FALSE,NA,NA
3545,RT @thedailybeast: Wow—2013 vs. 2017. #Inauguration https://t.co/7otKyD1R4J,FALSE,0,NA,2/6/2017 0:39,FALSE,NA,8.28E+17,NA,Twitter Web Client,d1IIOVTUGdNE0v3,4564,TRUE,FALSE,NA,NA
3546,"RT @realDonaldTrump: Thank you for a wonderful evening in Washington, D.C. #Inauguration https://t.co/a6xpFQTHj5",FALSE,0,NA,2/6/2017 0:39,FALSE,NA,8.28E+17,NA,Twitter Web Client,credlundnige191,21249,TRUE,FALSE,NA,NA
3547,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2/6/2017 0:39,FALSE,NA,8.28E+17,NA,Twitter Web Client,JC2009USA,5678,TRUE,FALSE,NA,NA
3548,"RT @realDonaldTrump: Thank you for a wonderful evening in Washington, D.C. #Inauguration https://t.co/a6xpFQTHj5",FALSE,0,NA,2/6/2017 0:39,FALSE,NA,8.28E+17,NA,Twitter for Android,Cheryl_P12,21249,TRUE,FALSE,NA,NA
3549,RT @ThePatriot143: BREAKING : ISIS=&gt;&gt;Judge Who Blocked Trump’s “Travel Ban” Gives FREE LEGAL HELP to Refugees #INauguration #SuperBowl  htt…,FALSE,0,NA,2/6/2017 0:39,FALSE,NA,8.28E+17,NA,Twitter for iPad,critclthought,192,TRUE,FALSE,NA,NA
3550,WOW! IMPRESSIVE! There are as many people there as there were on #Inauguration day! @FoxNews https://t.co/bds36DYC3d,FALSE,0,NA,2/6/2017 0:38,FALSE,NA,8.28E+17,NA,Twitter Web Client,TeenyPenisPotus,0,FALSE,FALSE,NA,NA
3551,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2/6/2017 0:37,FALSE,NA,8.28E+17,NA,Twitter for iPhone,janshappygrub,9324,TRUE,FALSE,NA,NA
3552,"RT @JudyBaldasaro: @BreitbartNews 
#berkleyuni #Riot #Milo @bakedalaska
Papers from DC #Inauguration
Same group protested Berkley
I saw the…",FALSE,0,NA,2/6/2017 0:37,FALSE,NA,8.28E+17,NA,Twitter for Android,acapdiaz,25,TRUE,FALSE,NA,NA
3553,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2/6/2017 0:37,FALSE,NA,8.28E+17,NA,Twitter Web Client,CL2Empower,9324,TRUE,FALSE,NA,NA
3554,Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/gA2SI0QYdy,FALSE,0,NA,2/6/2017 0:37,FALSE,NA,8.28E+17,NA,Twitter Web Client,readnthink90,0,FALSE,FALSE,NA,NA
3555,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2/6/2017 0:35,FALSE,NA,8.28E+17,NA,Twitter Web Client,dmmf7,9324,TRUE,FALSE,NA,NA
3556,RT @pnehlen: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/6YLE7zM5b8,FALSE,0,NA,2/6/2017 0:35,FALSE,NA,8.28E+17,NA,Twitter for iPad,akler_ann,938,TRUE,FALSE,NA,NA
3557,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2/6/2017 0:34,FALSE,NA,8.28E+17,NA,Twitter for iPhone,RickerLA423,9324,TRUE,FALSE,NA,NA
3558,RT @GinaTassa: ThankYou 4 following me at @GinaTassa #LetsGetFitTogether #2017 #GinaTassa #FitFam #WakeUpAmerica #Inauguration #loseweight…,FALSE,0,NA,2/6/2017 0:34,FALSE,NA,8.28E+17,NA,Twitter for iPhone,GinaTassa,4,TRUE,FALSE,NA,NA
3559,RT @billmaher: I'm back tonight at 10 PM on @HBO and streaming live at: https://t.co/KFL51fGVEb  #RealTime #Inauguration #hellhasfrozenover…,FALSE,0,NA,2/6/2017 0:34,FALSE,NA,8.28E+17,NA,Twitter Web Client,elaineyvette1,5905,TRUE,FALSE,NA,NA
3560,RT @Greg_Palast: Spotted at the #Trump #Inauguration protests in DC: @dschwartzman of the @GreenPartyUS. Photo by PIF team member @zdrobert…,FALSE,0,NA,2/6/2017 0:33,FALSE,NA,8.28E+17,NA,Twitter for iPhone,zdroberts,7,TRUE,FALSE,NA,NA
3561,RT @OldRowOfficial: Meme magic is real #Inauguration https://t.co/G4CrLWeq0p,FALSE,0,NA,2/6/2017 0:32,FALSE,NA,8.28E+17,NA,Twitter for iPhone,supersspain,1069,TRUE,FALSE,NA,NA
3562,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2/6/2017 0:32,FALSE,NA,8.28E+17,NA,Twitter for iPhone,Fioooo____,9324,TRUE,FALSE,NA,NA
3563,RT @RandolpheLibre: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/3XBRKi3JzD @nyt…,FALSE,0,NA,2/6/2017 0:32,FALSE,NA,8.28E+17,NA,Twitter for iPhone,MarjorieMurra19,98,TRUE,FALSE,NA,NA
3564,RT @ThePatriot143: LA Times: 'The ISIS No Free Speech Movement At Berkeley' - #SuperBowl #INauguration https://t.co/uvqkJuqZ4Y https://t.co…,FALSE,0,NA,2/6/2017 0:31,FALSE,NA,8.28E+17,NA,Twitter for Android,mrmik1234,50,TRUE,FALSE,NA,NA
3565,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2/6/2017 0:30,FALSE,NA,8.28E+17,NA,Twitter for iPad,grannyging,9324,TRUE,FALSE,NA,NA
3566,"The whole country was in the hospital with H.W. #Bush &amp; Barbara, so we couldn't  make the #inauguration, but we Out Here for the #SuperBowl",FALSE,2,NA,2/6/2017 0:30,FALSE,NA,8.28E+17,NA,Twitter for Android,Liamarie_life,0,FALSE,FALSE,NA,NA
3567,RT @MTVBananas: Ladies and Gentlemen... Your 45th president of the United States Of America! #Inauguration #PresidentTrump https://t.co/Xk1…,FALSE,0,NA,2/6/2017 0:29,FALSE,NA,8.28E+17,NA,Twitter for iPhone,Kennedee_bg,1187,TRUE,FALSE,NA,NA
3568,"RT @BBCScotlandNews: ""May god bless America, and god help the rest of us"" @AlexSalmond on Trump #Inauguration https://t.co/27oPOHMjnx",FALSE,0,NA,2/6/2017 0:29,FALSE,NA,8.28E+17,NA,Twitter Web Client,pilglaginhind11,1157,TRUE,FALSE,NA,NA
3569,RT @ThePatriot143: LA Times: 'The ISIS No Free Speech Movement At Berkeley' - #SuperBowl #INauguration https://t.co/uvqkJuqZ4Y https://t.co…,FALSE,0,NA,2/6/2017 0:29,FALSE,NA,8.28E+17,NA,Twitter for iPad,fawn_mac,50,TRUE,FALSE,NA,NA
3570,"First #Inauguration, now #Superbowl, no one I'd rather follow than @JenBrettAJC. https://t.co/tiiFq2U1q0",FALSE,1,NA,2/6/2017 0:28,FALSE,NA,8.28E+17,NA,Twitter for iPhone,SandraRyder,0,FALSE,FALSE,NA,NA
3571,RT @OldRowOfficial: SO MANY TEARS <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Inauguration https://t.co/4lIIVunzlL,FALSE,0,NA,2/6/2017 0:28,FALSE,NA,8.28E+17,NA,Twitter Web Client,bysraosunnets11,3556,TRUE,FALSE,NA,NA
3572,RT @PearlieMaeJones: @BFostersbox @bannerite @belskie @GodsWordIsFree @MichelleObama @HillaryClinton retweeted&gt;@uniwave #inauguration https…,FALSE,0,NA,2/6/2017 0:28,FALSE,NA,8.28E+17,NA,Twitter Web Client,elaineyvette1,5,TRUE,FALSE,NA,NA
3573,RT @LVNancy: Jan 20 #inauguration The day people became rulers of this nation. Forgotten men &amp; women of our country will be forgotten no lo…,FALSE,0,NA,2/6/2017 0:27,FALSE,NA,8.28E+17,NA,Twitter Web Client,Sam777rt,504,TRUE,FALSE,NA,NA
3574,"RT @uniwave: I feel you, Michelle. #inauguration https://t.co/jHxsdIl1y1",FALSE,0,NA,2/6/2017 0:27,FALSE,NA,8.28E+17,NA,Twitter Web Client,elaineyvette1,59070,TRUE,FALSE,NA,NA
3575,BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/mvBa9yTA4h,FALSE,0,NA,2/6/2017 0:27,FALSE,NA,8.28E+17,NA,Twitter Web Client,DLasater_99362,0,FALSE,FALSE,NA,NA
3576,RT @ThePatriot143: BREAKING : ISIS=&gt;&gt;Judge Who Blocked Trump’s “Travel Ban” Gives FREE LEGAL HELP to Refugees #INauguration #SuperBowl  htt…,FALSE,0,NA,2/6/2017 0:27,FALSE,NA,8.28E+17,NA,Twitter for iPhone,paulrlanni,192,TRUE,FALSE,NA,NA
3577,"RT @JahovasWitniss: Wait... what!?

#Inauguration https://t.co/zs8rx1MjMc",FALSE,0,NA,2/6/2017 0:26,FALSE,NA,8.28E+17,NA,Flamingo for Android,PacorroGamerYT,89784,TRUE,FALSE,NA,NA
3578,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2/6/2017 0:25,FALSE,NA,8.28E+17,NA,Twitter for iPhone,sherra_mills,9324,TRUE,FALSE,NA,NA
3579,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2/6/2017 0:24,FALSE,NA,8.28E+17,NA,Twitter for iPhone,rchakras,9324,TRUE,FALSE,NA,NA
3580,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2/6/2017 0:24,FALSE,NA,8.28E+17,NA,Twitter for Android,CountryLiberal,9324,TRUE,FALSE,NA,NA
3581,Everyone should pick your home state &amp; look up who these violent #protesters are .. #MAGA #MASA #Snowflake… https://t.co/um3KQBVbWo,FALSE,1,NA,2/6/2017 0:23,TRUE,NA,8.28E+17,NA,Mobile Web (M5),CTFleaMarkets,1,FALSE,FALSE,NA,NA
3582,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2/6/2017 0:23,FALSE,NA,8.28E+17,NA,Twitter for iPhone,YDanasmithdutra,9324,TRUE,FALSE,NA,NA
3583,RT @TheMercedesXXX: In honor of the #Inauguration I'm discounting #JOI #custom #adult #porn videos until the end of Jan. Email me for detai…,FALSE,0,NA,2/6/2017 0:23,FALSE,NA,8.28E+17,NA,Twitter for Android,EricRamos01,151,TRUE,FALSE,NA,NA
3584,Did President #HWBush just make it to the #Superbowl to throw a coin on the ground but couldn't attend the… https://t.co/j6Pil4C3zB,FALSE,2,NA,2/6/2017 0:22,TRUE,NA,8.28E+17,NA,Twitter for Android,AudreyTerp,0,FALSE,FALSE,NA,NA
3585,RT @Charles_HRH: Make America Great Britain Again. #Inauguration https://t.co/jEtSWDttxv,FALSE,0,NA,2/6/2017 0:22,FALSE,NA,8.28E+17,NA,Twitter for Android,cutler_kerry,405,TRUE,FALSE,NA,NA
3586,"George and Barbara Bush would have come to #SuperBowl in their hospital beds. But not feeling well for the #Inauguration <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2/6/2017 0:22,FALSE,NA,8.28E+17,NA,Twitter Web Client,BogusPotusTrump,0,FALSE,FALSE,NA,NA
3587,RT @ThePatriot143: This Viral Video Totally Exposes Clinton and Obama as HYPOCRITES #Inauguration https://t.co/3PDdLQgrkY,FALSE,0,NA,2/6/2017 0:21,FALSE,NA,8.28E+17,NA,Twitter for iPhone,drclgrab,218,TRUE,FALSE,NA,NA
3588,Lol Trump is gonna shit his pants https://t.co/v0PEAvoDzs #inauguration #republicans #democrats,FALSE,0,NA,2/6/2017 0:20,FALSE,NA,8.28E+17,NA,Twitter Web Client,elvida_panova,0,FALSE,FALSE,NA,NA
3589,"RT @JahovasWitniss: Wait... what!?

#Inauguration https://t.co/zs8rx1MjMc",FALSE,0,NA,2/6/2017 0:19,FALSE,NA,8.28E+17,NA,Twitter for iPhone,kelly_bretagne,89784,TRUE,FALSE,NA,NA
3590,RT @ThePatriot143: This Viral Video Totally Exposes Clinton and Obama as HYPOCRITES #Inauguration https://t.co/3PDdLQgrkY,FALSE,0,NA,2/6/2017 0:19,FALSE,NA,8.28E+17,NA,Twitter for iPad,Ileanarig,218,TRUE,FALSE,NA,NA
3591,"RT @JahovasWitniss: Wait... what!?

#Inauguration https://t.co/zs8rx1MjMc",FALSE,0,NA,2/6/2017 0:18,FALSE,NA,8.28E+17,NA,Twitter Web Client,Chris__Hae,89784,TRUE,FALSE,NA,NA
3592,"RT @MatPatGT: Ladies and gentlemen, the 45th President of the United States.
#Inauguration https://t.co/Y0zgLqtNIg",FALSE,0,NA,2/6/2017 0:18,FALSE,NA,8.28E+17,NA,Twitter for Android,Googlypuffers,3134,TRUE,FALSE,NA,NA
3593,RT @FeimM: My day is as bad as michelle obama's during the #Inauguration day https://t.co/8yecBNObGt,FALSE,0,NA,2/6/2017 0:18,FALSE,NA,8.28E+17,NA,Twitter for iPhone,Franc1sco9,46,TRUE,FALSE,NA,NA
3594,RT @ThePatriot143: BREAKING : ISIS=&gt;&gt;Judge Who Blocked Trump’s “Travel Ban” Gives FREE LEGAL HELP to Refugees #INauguration #SuperBowl  htt…,FALSE,0,NA,2/6/2017 0:18,FALSE,NA,8.28E+17,NA,Twitter for iPhone,drclgrab,192,TRUE,FALSE,NA,NA
3595,RT @nashattonn: obama still my president btw<ed><U+00A0><U+00BD><ed><U+00B8><U+0089> #Inauguration,FALSE,0,NA,2/6/2017 0:17,FALSE,NA,8.28E+17,NA,Twitter for iPhone,theyloveneena,717,TRUE,FALSE,NA,NA
3596,RT @RedheadCommando: BREAKING: Here's Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/iLurhNE0aQ WHERE I…,FALSE,0,NA,2/6/2017 0:17,FALSE,NA,8.28E+17,NA,Twitter for iPhone,truetoyourlife,4,TRUE,FALSE,NA,NA
3597,RT @politico: ICYMI: @realDonaldTrump takes the oath of office https://t.co/p6yohIf5Af #inauguration https://t.co/5Nhzv8lRjm,FALSE,0,NA,2/6/2017 0:16,FALSE,NA,8.28E+17,NA,Twitter Web Client,lpyEgB4fNRrqtkW,68,TRUE,FALSE,NA,NA
3598,RT @GaryMorris_: One of the things that makes America so unique is the commitment to a peaceful transfer of power.  #Inauguration #UnitedSt…,FALSE,0,NA,2/6/2017 0:16,FALSE,NA,8.28E+17,NA,Twitter Web Client,JB9mQj1HsNBY9a0,7,TRUE,FALSE,NA,NA
3599,"RT @gatecrasher257: #NotMyPresidentTrump #Inauguration This seems to be the general vibe. The ""people"" have made a decision... https://t.co…",FALSE,0,NA,2/6/2017 0:16,FALSE,NA,8.28E+17,NA,Twitter Web Client,racoconcond1977,1,TRUE,FALSE,NA,NA
3600,RT @RandolpheLibre: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/3XBRKi3JzD @nyt…,FALSE,0,NA,2/6/2017 0:14,FALSE,NA,8.28E+17,NA,TweetCaster for Android,GodFatha702,98,TRUE,FALSE,NA,NA
3601,I know they were both super sick but having George and Barbara Bush make the #SuperBowl and not the #Inauguration s… https://t.co/T7YSg5ZVyA,FALSE,4,NA,2/6/2017 0:14,TRUE,NA,8.28E+17,NA,Twitter for iPhone,idreamoflizzie,0,FALSE,FALSE,NA,NA
3602,RT @cadencemusik: Um so who all voted again ? #WomensMarch #Inauguration #ObamaFarewell #WomensMarchOnWashington #PrayForEllen #wordsbycami…,FALSE,0,NA,2/6/2017 0:14,FALSE,NA,8.28E+17,NA,Twitter for Android,cadencemusik,4,TRUE,FALSE,NA,NA
3603,"""United we stand"" #inauguration #inaugurationday #maga #donaltrump #mypresident… https://t.co/ycRWXCkBgO",FALSE,0,NA,2/6/2017 0:14,FALSE,NA,8.28E+17,NA,Instagram,truthbelouder,0,FALSE,FALSE,NA,NA
3604,"RT @Beach_babe549: #Trump Mar-a-Lago price doubles after #Inauguration. Sounds like he's making a profit to me. #notmypresident  

https://…",FALSE,0,NA,2/6/2017 0:14,FALSE,NA,8.28E+17,NA,Twitter Web Client,FunnygirlLee,1,TRUE,FALSE,NA,NA
3605,RT @RepStevenSmith: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/wxQ4KJhEkl,FALSE,0,NA,2/6/2017 0:14,FALSE,NA,8.28E+17,NA,Twitter for iPad,SusieGinias1,259,TRUE,FALSE,NA,NA
3606,RT @NewsHour: Comparison: President Trump and Barack Obama’s #Inauguration  crowds #DayOne https://t.co/bmm9G8zOUF https://t.co/i8p4S51QOM,FALSE,0,NA,2/6/2017 0:13,FALSE,NA,8.28E+17,NA,Twitter Web Client,sitvecourbuy191,22339,TRUE,FALSE,NA,NA
